TEMP:             MU:          SIGMA: 
1.66357         0.48814        0.599396
1.66357        0.269333        0.835472
1.66357        0.571425        0.548657
1.66357         1.21966        0.596625
1.66357         1.88518        0.712061
1.66357         1.30451        0.582825
1.66024        0.910988        0.796699
1.66024         1.06125        0.490981
1.66024         0.41726         0.75157
1.66024        0.375841         0.45903
1.66024         0.13735        0.280446
1.66024        0.670992        0.735006
1.66024         1.38272         1.12033
1.66024         1.28647        0.693547
1.66024         1.67554        0.425149
1.66024         2.09123         0.98742
1.65692         1.39072        0.504454
1.65692        0.997805         0.19698
1.65692         1.48929        0.408809
1.65692         1.28205        0.456206
1.65692        0.889826        0.415149
1.65692        0.540863        0.714695
1.65692        0.342627        0.607179
1.65692        0.488085        0.832696
1.65692        0.516234         1.12055
1.65692        0.943046        0.820869
1.6536        0.156328        0.580882
1.6536        0.178773        0.214329
1.6536        0.524947        0.619059
1.6536        0.548023        0.749218
1.6536      0.00672113         0.51479
1.6536      0.00815573        0.861726
1.6536        0.798592         1.09253
1.6536        0.903699        0.957415
1.6536        0.998863        0.749293
1.6536        0.716769        0.910187
1.6503        0.165103         1.24872
1.6503        0.277866         1.33372
1.6503         1.06961         1.19476
1.6503        0.314826         1.68993
1.6503        0.918897         1.01857
1.6503         1.31301         1.35172
1.6503         1.12813         1.08361
1.6503         1.03505        0.975354
1.6503        0.883174         1.09812
1.6503         1.01139        0.693382
1.647        0.920813        0.381682
1.647         1.06842        0.748526
1.647        0.591245         1.15025
1.647       0.0731027         1.41094
1.647        0.772043          1.4776
1.647        0.406525         1.30066
1.647         1.05504         1.18503
1.647        0.404731        0.832351
1.647        0.292442        0.553864
1.647        0.500567        0.595076
1.6437         1.11981        0.359048
1.6437        0.424402        0.217723
1.6437         1.30263        0.709308
1.6437         1.74131        0.536044
1.6437        0.745938        0.653088
1.6437       0.0975584        0.258611
1.6437       0.0460486        0.258039
1.6437           1.084        0.777712
1.6437         1.15355         0.72305
1.6437        0.907648         0.99523
1.64041        0.906441         0.71357
1.64041          1.1538        0.655922
1.64041         1.82376         0.62624
1.64041        0.898422        0.648034
1.64041        0.818192        0.802664
1.64041         1.54406        0.595255
1.64041        0.983376        0.869632
1.64041         1.11619        0.571587
1.64041        0.869742        0.821846
1.64041       0.0850151        0.461377
1.63713        0.437569        0.655997
1.63713        0.806379         0.79076
1.63713        0.604764        0.856065
1.63713        0.239436        0.994043
1.63713       0.0045442         1.15799
1.63713        0.624789        0.921818
1.63713         1.20267         0.89559
1.63713         1.07289         1.02504
1.63713        0.766871        0.751577
1.63713        0.568501         1.00968
1.63386        0.220939         1.14343
1.63386       0.0815005         1.44321
1.63386        0.386181         1.39856
1.63386         0.28904         1.35251
1.63386        0.569647          1.4019
1.63386         1.32449         1.02685
1.63386        0.259954         1.60654
1.63386        0.706149         1.73874
1.63386        0.980116         1.64168
1.63386         1.18647         1.60365
1.63059         1.08737         1.27421
1.63059         1.80967         1.11765
1.63059        0.578018         1.30306
1.63059        0.183698         1.56367
1.63059        0.181102         1.35251
1.63059        0.387618         1.68417
1.63059         0.62294         1.34657
1.63059        0.251562         1.30772
1.63059        0.339611         1.61997
1.63059        0.116511          1.5311
1.62733        0.104337         1.13587
1.62733        0.665537         1.06147
1.62733       0.0845276          1.4342
1.62733        0.755043        0.820983
1.62733        0.225017        0.855867
1.62733        0.624325         1.03418
1.62733       0.0941402         1.31441
1.62733        0.148973         1.29872
1.62733        0.332614          1.0415
1.62733        0.168766        0.740225
1.62408        0.181081        0.657677
1.62408       0.0488814        0.881809
1.62408        0.725549        0.965956
1.62408       0.0264721         1.14165
1.62408        0.824021         1.49114
1.62408        0.493225         1.11955
1.62408         0.37004         1.24075
1.62408        0.233096         1.37936
1.62408         0.94603        0.839113
1.62408         0.36158        0.685743
1.62083        0.545837        0.905358
1.62083        0.121587        0.807373
1.62083       0.0816536        0.965535
1.62083        0.430518         1.31694
1.62083         1.10417         1.46119
1.62083        0.200312         1.16725
1.62083       0.0309095         1.12865
1.62083        0.431211         1.02867
1.62083        0.147114         1.01685
1.62083        0.116549         1.24413
1.61759        0.407347         0.88219
1.61759         1.08691        0.638604
1.61759         1.34968        0.784911
1.61759         1.33934         1.01765
1.61759         1.29146        0.482443
1.61759         2.04477        0.478142
1.61759         1.15845        0.505562
1.61759        0.749547        0.706205
1.61759        0.184429        0.481347
1.61759        0.825188        0.461508
1.61435        0.729313        0.173053
1.61435        0.713712       0.0851543
1.61435        0.511113        0.438471
1.61435        0.438602        0.644849
1.61435        0.496792         1.00386
1.61435        0.376055        0.634038
1.61435        0.391519        0.911037
1.61435       0.0258504        0.726809
1.61435        0.555047        0.569668
1.61435        0.177407        0.708094
1.61112        0.425821        0.432837
1.61112        0.106677        0.360047
1.61112        0.946652        0.593995
1.61112        0.210975        0.266664
1.61112        0.584082        0.385826
1.61112         1.27619       0.0365818
1.61112       0.0993273        0.533813
1.61112        0.850334         0.69929
1.61112        0.959788         1.06237
1.61112         1.60921        0.445786
1.6079         1.63022        0.791166
1.6079       0.0911962        0.331114
1.6079        0.446303        0.527255
1.6079        0.393738        0.813366
1.6079        0.103164        0.945201
1.6079        0.282267         0.74435
1.6079        0.230131          1.0717
1.6079        0.246844         1.20777
1.6079        0.645525         1.21544
1.6079         1.34273         1.27063
1.60468       0.0926388         0.93915
1.60468        0.215759        0.773089
1.60468        0.608381         1.02629
1.60468         1.26177         1.25694
1.60468       0.0533992        0.978685
1.60468        0.633084        0.989177
1.60468        0.057587        0.789951
1.60468        0.156536        0.630228
1.60468        0.404085        0.597246
1.60468       0.0768634        0.289912
1.60147        0.668556        0.968719
1.60147        0.763937         1.30874
1.60147        0.126794         1.13343
1.60147        0.666481         1.13986
1.60147        0.973255         1.37987
1.60147         1.24787        0.929678
1.60147         1.17803         1.00049
1.60147         1.38458         1.27701
1.60147         1.13571         1.14907
1.60147        0.914492         1.44822
1.59827         1.68662         1.54857
1.59827         1.15482         1.66861
1.59827         1.60897         1.74696
1.59827        0.869127         1.67541
1.59827        0.783136         1.27792
1.59827        0.173653         1.60298
1.59827         1.32273         1.66672
1.59827       0.0366121         0.93897
1.59827        0.455933        0.815339
1.59827        0.397599        0.791364
